Tarih,Magaza_ID,Urun_ID,Satis_Adedi,Stok_Miktari,Birim_Fiyat,Stokout_Flag,Ana_Kategori,Alt_Kategori,Marka_Grubu,Promosyon_Flag
2025-03-11,M06,U007,28,123,150.45,False,Atıştırmalık,Cips,Marka-A,False
2025-03-12,M06,U007,36,87,150.45,False,Atıştırmalık,Cips,Marka-A,False
2025-03-13,M06,U007,41,46,150.45,False,Atıştırmalık,Cips,Marka-A,False
2025-03-14,M06,U007,51,145,150.45,False,Atıştırmalık,Cips,Marka-A,False
2025-03-15,M06,U007,57,88,150.45,False,Atıştırmalık,Cips,Marka-A,False
2025-03-16,M06,U007,37,51,150.45,False,Atıştırmalık,Cips,Marka-A,False
2025-03-17,M06,U007,42,9,150.45,False,Atıştırmalık,Cips,Marka-A,False
2025-03-18,M06,U007,43,158,150.45,False,Atıştırmalık,Cips,Marka-A,False
2025-03-19,M06,U007,45,113,150.45,False,Atıştırmalık,Cips,Marka-A,False
2025-03-20,M06,U007,54,59,150.45,False,Atıştırmalık,Cips,Marka-A,False
2025-03-21,M06,U007,49,10,150.45,False,Atıştırmalık,Cips,Marka-A,False
2025-03-22,M06,U007,53,129,150.45,False,Atıştırmalık,Cips,Marka-A,False
2025-03-23,M06,U007,75,54,127.88,False,Atıştırmalık,Cips,Marka-A,True
2025-03-24,M06,U007,34,20,150.45,False,Atıştırmalık,Cips,Marka-A,False
2025-03-25,M06,U007,20,0,150.45,True,Atıştırmalık,Cips,Marka-A,False
2025-03-26,M06,U007,46,156,150.45,False,Atıştırmalık,Cips,Marka-A,False
2025-03-27,M06,U007,35,121,150.45,False,Atıştırmalık,Cips,Marka-A,False
2025-03-28,M06,U007,51,70,150.45,False,Atıştırmalık,Cips,Marka-A,False
2025-03-29,M06,U007,44,26,150.45,False,Atıştırmalık,Cips,Marka-A,False
2025-03-30,M06,U007,26,0,150.45,True,Atıştırmalık,Cips,Marka-A,False
2025-03-31,M06,U007,0,0,150.45,True,Atıştırmalık,Cips,Marka-A,False
2025-04-01,M06,U007,0,0,150.45,True,Atıştırmalık,Cips,Marka-A,False
2025-04-02,M06,U007,0,0,150.45,True,Atıştırmalık,Cips,Marka-A,False
2025-04-03,M06,U007,70,134,127.88,False,Atıştırmalık,Cips,Marka-A,True
2025-04-04,M06,U007,35,99,150.45,False,Atıştırmalık,Cips,Marka-A,False
2025-04-05,M06,U007,56,43,150.45,False,Atıştırmalık,Cips,Marka-A,False
2025-04-06,M06,U007,43,0,150.45,True,Atıştırmalık,Cips,Marka-A,False
2025-04-07,M06,U007,41,152,150.45,False,Atıştırmalık,Cips,Marka-A,False
2025-04-08,M06,U007,35,117,150.45,False,Atıştırmalık,Cips,Marka-A,False
2025-04-09,M06,U007,32,85,150.45,False,Atıştırmalık,Cips,Marka-A,False
2025-04-10,M06,U007,62,23,120.36,False,Atıştırmalık,Cips,Marka-A,True
2025-04-11,M06,U007,49,150,150.45,False,Atıştırmalık,Cips,Marka-A,False
2025-04-12,M06,U007,59,91,150.45,False,Atıştırmalık,Cips,Marka-A,False
2025-04-13,M06,U007,55,36,150.45,False,Atıştırmalık,Cips,Marka-A,False
2025-04-14,M06,U007,36,0,150.45,True,Atıştırmalık,Cips,Marka-A,False
2025-04-15,M06,U007,41,130,150.45,False,Atıştırmalık,Cips,Marka-A,False
2025-04-16,M06,U007,45,85,150.45,False,Atıştırmalık,Cips,Marka-A,False
2025-04-17,M06,U007,36,49,150.45,False,Atıştırmalık,Cips,Marka-A,False
2025-04-18,M06,U007,43,6,150.45,False,Atıştırmalık,Cips,Marka-A,False
2025-04-19,M06,U007,63,132,150.45,False,Atıştırmalık,Cips,Marka-A,False
2025-04-20,M06,U007,85,47,127.88,False,Atıştırmalık,Cips,Marka-A,True
2025-04-21,M06,U007,47,0,135.41,True,Atıştırmalık,Cips,Marka-A,True
2025-04-22,M06,U007,0,0,150.45,True,Atıştırmalık,Cips,Marka-A,False
2025-04-23,M06,U007,66,123,150.45,False,Atıştırmalık,Cips,Marka-A,False
2025-04-24,M06,U007,40,83,150.45,False,Atıştırmalık,Cips,Marka-A,False
2025-04-25,M06,U007,44,39,150.45,False,Atıştırmalık,Cips,Marka-A,False
2025-04-26,M06,U007,39,0,150.45,True,Atıştırmalık,Cips,Marka-A,False
2025-04-27,M06,U007,54,151,150.45,False,Atıştırmalık,Cips,Marka-A,False
2025-04-28,M06,U007,36,115,150.45,False,Atıştırmalık,Cips,Marka-A,False
2025-04-29,M06,U007,44,71,150.45,False,Atıştırmalık,Cips,Marka-A,False
2025-04-30,M06,U007,53,18,150.45,False,Atıştırmalık,Cips,Marka-A,False
2025-05-01,M06,U007,46,151,150.45,False,Atıştırmalık,Cips,Marka-A,False
2025-05-02,M06,U007,57,94,150.45,False,Atıştırmalık,Cips,Marka-A,False
2025-05-03,M06,U007,67,27,150.45,False,Atıştırmalık,Cips,Marka-A,False
2025-05-04,M06,U007,27,0,150.45,True,Atıştırmalık,Cips,Marka-A,False
2025-05-05,M06,U007,44,142,150.45,False,Atıştırmalık,Cips,Marka-A,False
2025-05-06,M06,U007,65,77,127.88,False,Atıştırmalık,Cips,Marka-A,True
2025-01-01,M06,U008,14,75,111.37,False,Atıştırmalık,Cips,Marka-B,False
2025-01-02,M06,U008,19,56,111.37,False,Atıştırmalık,Cips,Marka-B,False
2025-01-03,M06,U008,30,26,89.1,False,Atıştırmalık,Cips,Marka-B,True
2025-01-04,M06,U008,15,11,111.37,False,Atıştırmalık,Cips,Marka-B,False
2025-01-05,M06,U008,11,0,111.37,True,Atıştırmalık,Cips,Marka-B,False
2025-01-06,M06,U008,0,0,111.37,True,Atıştırmalık,Cips,Marka-B,False
2025-01-07,M06,U008,0,0,94.66,True,Atıştırmalık,Cips,Marka-B,True
2025-01-08,M06,U008,20,63,111.37,False,Atıştırmalık,Cips,Marka-B,False
2025-01-09,M06,U008,17,46,111.37,False,Atıştırmalık,Cips,Marka-B,False
2025-01-10,M06,U008,24,22,89.1,False,Atıştırmalık,Cips,Marka-B,True
2025-01-11,M06,U008,22,0,111.37,False,Atıştırmalık,Cips,Marka-B,False
2025-01-12,M06,U008,0,0,111.37,True,Atıştırmalık,Cips,Marka-B,False
2025-01-13,M06,U008,0,0,111.37,True,Atıştırmalık,Cips,Marka-B,False
2025-01-14,M06,U008,0,0,89.1,True,Atıştırmalık,Cips,Marka-B,True
2025-01-15,M06,U008,15,64,111.37,False,Atıştırmalık,Cips,Marka-B,False
2025-01-16,M06,U008,12,52,111.37,False,Atıştırmalık,Cips,Marka-B,False
2025-01-17,M06,U008,19,33,111.37,False,Atıştırmalık,Cips,Marka-B,False
2025-01-18,M06,U008,22,11,111.37,False,Atıştırmalık,Cips,Marka-B,False
2025-01-19,M06,U008,11,0,111.37,True,Atıştırmalık,Cips,Marka-B,False
2025-01-20,M06,U008,0,0,111.37,True,Atıştırmalık,Cips,Marka-B,False
2025-01-21,M06,U008,0,0,111.37,True,Atıştırmalık,Cips,Marka-B,False
2025-01-22,M06,U008,20,69,111.37,False,Atıştırmalık,Cips,Marka-B,False
2025-01-23,M06,U008,18,51,111.37,False,Atıştırmalık,Cips,Marka-B,False
2025-01-24,M06,U008,14,37,111.37,False,Atıştırmalık,Cips,Marka-B,False
2025-01-25,M06,U008,23,14,111.37,False,Atıştırmalık,Cips,Marka-B,False
2025-01-26,M06,U008,14,0,111.37,True,Atıştırmalık,Cips,Marka-B,False
2025-01-27,M06,U008,0,0,111.37,True,Atıştırmalık,Cips,Marka-B,False
2025-01-28,M06,U008,0,0,111.37,True,Atıştırmalık,Cips,Marka-B,False
2025-01-29,M06,U008,18,63,111.37,False,Atıştırmalık,Cips,Marka-B,False
2025-01-30,M06,U008,22,41,111.37,False,Atıştırmalık,Cips,Marka-B,False
2025-01-31,M06,U008,20,21,111.37,False,Atıştırmalık,Cips,Marka-B,False
2025-02-01,M06,U008,21,0,111.37,False,Atıştırmalık,Cips,Marka-B,False
2025-02-02,M06,U008,0,0,111.37,True,Atıştırmalık,Cips,Marka-B,False
2025-02-03,M06,U008,0,0,111.37,True,Atıştırmalık,Cips,Marka-B,False
2025-02-04,M06,U008,0,0,100.23,True,Atıştırmalık,Cips,Marka-B,True
2025-02-05,M06,U008,0,0,111.37,True,Atıştırmalık,Cips,Marka-B,False
2025-02-06,M06,U008,0,0,111.37,True,Atıştırmalık,Cips,Marka-B,False
2025-02-07,M06,U008,0,0,111.37,True,Atıştırmalık,Cips,Marka-B,False
2025-02-08,M06,U008,0,0,111.37,True,Atıştırmalık,Cips,Marka-B,False
2025-02-09,M06,U008,0,0,111.37,True,Atıştırmalık,Cips,Marka-B,False
2025-02-10,M06,U008,0,0,111.37,True,Atıştırmalık,Cips,Marka-B,False
2025-02-11,M06,U008,0,0,94.66,True,Atıştırmalık,Cips,Marka-B,True
2025-02-12,M06,U008,16,72,111.37,False,Atıştırmalık,Cips,Marka-B,False
2025-02-13,M06,U008,12,60,111.37,False,Atıştırmalık,Cips,Marka-B,False
2025-02-14,M06,U008,20,40,111.37,False,Atıştırmalık,Cips,Marka-B,False
2025-02-15,M06,U008,27,13,111.37,False,Atıştırmalık,Cips,Marka-B,False
2025-02-16,M06,U008,13,0,111.37,True,Atıştırmalık,Cips,Marka-B,False
2025-02-17,M06,U008,0,0,111.37,True,Atıştırmalık,Cips,Marka-B,False
2025-02-18,M06,U008,0,0,111.37,True,Atıştırmalık,Cips,Marka-B,False
2025-02-19,M06,U008,17,70,111.37,False,Atıştırmalık,Cips,Marka-B,False
2025-02-20,M06,U008,22,48,111.37,False,Atıştırmalık,Cips,Marka-B,False
2025-02-21,M06,U008,19,29,111.37,False,Atıştırmalık,Cips,Marka-B,False
2025-02-22,M06,U008,29,0,111.37,True,Atıştırmalık,Cips,Marka-B,False
2025-02-23,M06,U008,0,0,111.37,True,Atıştırmalık,Cips,Marka-B,False
2025-02-24,M06,U008,0,0,111.37,True,Atıştırmalık,Cips,Marka-B,False
2025-02-25,M06,U008,0,0,111.37,True,Atıştırmalık,Cips,Marka-B,False
2025-02-26,M06,U008,11,82,111.37,False,Atıştırmalık,Cips,Marka-B,False
2025-02-27,M06,U008,18,64,111.37,False,Atıştırmalık,Cips,Marka-B,False
2025-02-28,M06,U008,18,46,111.37,False,Atıştırmalık,Cips,Marka-B,False
2025-03-01,M06,U008,26,20,111.37,False,Atıştırmalık,Cips,Marka-B,False
2025-03-02,M06,U008,19,1,111.37,False,Atıştırmalık,Cips,Marka-B,False
2025-03-03,M06,U008,1,0,111.37,True,Atıştırmalık,Cips,Marka-B,False
2025-03-04,M06,U008,0,0,111.37,True,Atıştırmalık,Cips,Marka-B,False
2025-03-05,M06,U008,25,68,111.37,False,Atıştırmalık,Cips,Marka-B,False
2025-03-06,M06,U008,22,46,111.37,False,Atıştırmalık,Cips,Marka-B,False
2025-03-07,M06,U008,20,26,111.37,False,Atıştırmalık,Cips,Marka-B,False
2025-03-08,M06,U008,19,7,111.37,False,Atıştırmalık,Cips,Marka-B,False
2025-03-09,M06,U008,7,0,111.37,True,Atıştırmalık,Cips,Marka-B,False
2025-03-10,M06,U008,0,0,111.37,True,Atıştırmalık,Cips,Marka-B,False
2025-03-11,M06,U008,0,0,111.37,True,Atıştırmalık,Cips,Marka-B,False
2025-03-12,M06,U008,24,72,89.1,False,Atıştırmalık,Cips,Marka-B,True
2025-03-13,M06,U008,20,52,111.37,False,Atıştırmalık,Cips,Marka-B,False
2025-03-14,M06,U008,19,33,111.37,False,Atıştırmalık,Cips,Marka-B,False
2025-03-15,M06,U008,19,14,111.37,False,Atıştırmalık,Cips,Marka-B,False
2025-03-16,M06,U008,14,0,100.23,True,Atıştırmalık,Cips,Marka-B,True
2025-03-17,M06,U008,0,0,111.37,True,Atıştırmalık,Cips,Marka-B,False
2025-03-18,M06,U008,0,0,111.37,True,Atıştırmalık,Cips,Marka-B,False
2025-03-19,M06,U008,18,62,111.37,False,Atıştırmalık,Cips,Marka-B,False
2025-03-20,M06,U008,17,45,111.37,False,Atıştırmalık,Cips,Marka-B,False
2025-03-21,M06,U008,43,2,89.1,False,Atıştırmalık,Cips,Marka-B,True
2025-03-22,M06,U008,2,0,111.37,True,Atıştırmalık,Cips,Marka-B,False
2025-03-23,M06,U008,0,0,111.37,True,Atıştırmalık,Cips,Marka-B,False
2025-03-24,M06,U008,0,0,111.37,True,Atıştırmalık,Cips,Marka-B,False
2025-03-25,M06,U008,0,0,111.37,True,Atıştırmalık,Cips,Marka-B,False
2025-03-26,M06,U008,27,55,111.37,False,Atıştırmalık,Cips,Marka-B,False
2025-03-27,M06,U008,29,26,111.37,False,Atıştırmalık,Cips,Marka-B,False
2025-03-28,M06,U008,17,9,111.37,False,Atıştırmalık,Cips,Marka-B,False
2025-03-29,M06,U008,9,0,111.37,True,Atıştırmalık,Cips,Marka-B,False
2025-03-30,M06,U008,0,0,111.37,True,Atıştırmalık,Cips,Marka-B,False
2025-03-31,M06,U008,0,0,111.37,True,Atıştırmalık,Cips,Marka-B,False
2025-04-01,M06,U008,0,0,111.37,True,Atıştırmalık,Cips,Marka-B,False
2025-04-02,M06,U008,16,69,111.37,False,Atıştırmalık,Cips,Marka-B,False
2025-04-03,M06,U008,28,41,100.23,False,Atıştırmalık,Cips,Marka-B,True
2025-04-04,M06,U008,16,25,111.37,False,Atıştırmalık,Cips,Marka-B,False
2025-04-05,M06,U008,23,2,111.37,False,Atıştırmalık,Cips,Marka-B,False
2025-04-06,M06,U008,2,0,111.37,True,Atıştırmalık,Cips,Marka-B,False
2025-04-07,M06,U008,0,0,111.37,True,Atıştırmalık,Cips,Marka-B,False
2025-04-08,M06,U008,0,0,111.37,True,Atıştırmalık,Cips,Marka-B,False
2025-04-09,M06,U008,14,67,111.37,False,Atıştırmalık,Cips,Marka-B,False
2025-04-10,M06,U008,19,48,111.37,False,Atıştırmalık,Cips,Marka-B,False
2025-04-11,M06,U008,19,29,111.37,False,Atıştırmalık,Cips,Marka-B,False
2025-04-12,M06,U008,22,7,111.37,False,Atıştırmalık,Cips,Marka-B,False
2025-04-13,M06,U008,7,0,111.37,True,Atıştırmalık,Cips,Marka-B,False
2025-04-14,M06,U008,0,0,111.37,True,Atıştırmalık,Cips,Marka-B,False
2025-04-15,M06,U008,0,0,111.37,True,Atıştırmalık,Cips,Marka-B,False
2025-04-16,M06,U008,15,75,111.37,False,Atıştırmalık,Cips,Marka-B,False
2025-04-17,M06,U008,20,55,111.37,False,Atıştırmalık,Cips,Marka-B,False
2025-04-18,M06,U008,31,24,111.37,False,Atıştırmalık,Cips,Marka-B,False
2025-04-19,M06,U008,24,0,111.37,True,Atıştırmalık,Cips,Marka-B,False
2025-04-20,M06,U008,0,0,111.37,True,Atıştırmalık,Cips,Marka-B,False
2025-04-21,M06,U008,0,0,89.1,True,Atıştırmalık,Cips,Marka-B,True
2025-04-22,M06,U008,0,0,111.37,True,Atıştırmalık,Cips,Marka-B,False
2025-04-23,M06,U008,18,66,111.37,False,Atıştırmalık,Cips,Marka-B,False
2025-04-24,M06,U008,16,50,111.37,False,Atıştırmalık,Cips,Marka-B,False
2025-04-25,M06,U008,29,21,111.37,False,Atıştırmalık,Cips,Marka-B,False
2025-04-26,M06,U008,21,0,111.37,True,Atıştırmalık,Cips,Marka-B,False
2025-04-27,M06,U008,0,0,111.37,True,Atıştırmalık,Cips,Marka-B,False
2025-04-28,M06,U008,0,0,111.37,True,Atıştırmalık,Cips,Marka-B,False
2025-04-29,M06,U008,0,0,111.37,True,Atıştırmalık,Cips,Marka-B,False
2025-04-30,M06,U008,19,68,111.37,False,Atıştırmalık,Cips,Marka-B,False
2025-05-01,M06,U008,12,56,111.37,False,Atıştırmalık,Cips,Marka-B,False
2025-05-02,M06,U008,24,32,111.37,False,Atıştırmalık,Cips,Marka-B,False
2025-05-03,M06,U008,32,0,111.37,True,Atıştırmalık,Cips,Marka-B,False
2025-05-04,M06,U008,0,0,111.37,True,Atıştırmalık,Cips,Marka-B,False
2025-05-05,M06,U008,0,0,111.37,True,Atıştırmalık,Cips,Marka-B,False
2025-05-06,M06,U008,0,0,111.37,True,Atıştırmalık,Cips,Marka-B,False
2025-01-01,M06,U009,13,58,133.04,False,Atıştırmalık,Bisküvi,Marka-C,False
2025-01-02,M06,U009,23,35,133.04,False,Atıştırmalık,Bisküvi,Marka-C,False
2025-01-03,M06,U009,13,22,133.04,False,Atıştırmalık,Bisküvi,Marka-C,False
2025-01-04,M06,U009,8,14,133.04,False,Atıştırmalık,Bisküvi,Marka-C,False
2025-01-05,M06,U009,5,68,133.04,False,Atıştırmalık,Bisküvi,Marka-C,False
2025-01-06,M06,U009,15,53,106.43,False,Atıştırmalık,Bisküvi,Marka-C,True
2025-01-07,M06,U009,14,39,133.04,False,Atıştırmalık,Bisküvi,Marka-C,False
2025-01-08,M06,U009,11,28,133.04,False,Atıştırmalık,Bisküvi,Marka-C,False
2025-01-09,M06,U009,10,72,133.04,False,Atıştırmalık,Bisküvi,Marka-C,False
2025-01-10,M06,U009,24,48,106.43,False,Atıştırmalık,Bisküvi,Marka-C,True
2025-01-11,M06,U009,9,39,133.04,False,Atıştırmalık,Bisküvi,Marka-C,False
2025-01-12,M06,U009,10,29,133.04,False,Atıştırmalık,Bisküvi,Marka-C,False
2025-01-13,M06,U009,7,75,133.04,False,Atıştırmalık,Bisküvi,Marka-C,False
2025-01-14,M06,U009,14,61,133.04,False,Atıştırmalık,Bisküvi,Marka-C,False
2025-01-15,M06,U009,16,45,133.04,False,Atıştırmalık,Bisküvi,Marka-C,False
2025-01-16,M06,U009,23,22,106.43,False,Atıştırmalık,Bisküvi,Marka-C,True
2025-01-17,M06,U009,13,55,133.04,False,Atıştırmalık,Bisküvi,Marka-C,False
2025-01-18,M06,U009,13,42,133.04,False,Atıştırmalık,Bisküvi,Marka-C,False
2025-01-19,M06,U009,14,28,133.04,False,Atıştırmalık,Bisküvi,Marka-C,False
2025-01-20,M06,U009,9,19,133.04,False,Atıştırmalık,Bisküvi,Marka-C,False
2025-01-21,M06,U009,8,68,133.04,False,Atıştırmalık,Bisküvi,Marka-C,False
2025-01-22,M06,U009,9,59,133.04,False,Atıştırmalık,Bisküvi,Marka-C,False
2025-01-23,M06,U009,15,44,133.04,False,Atıştırmalık,Bisküvi,Marka-C,False
2025-01-24,M06,U009,19,25,106.43,False,Atıştırmalık,Bisküvi,Marka-C,True
2025-01-25,M06,U009,17,58,113.08,False,Atıştırmalık,Bisküvi,Marka-C,True
2025-01-26,M06,U009,20,38,106.43,False,Atıştırmalık,Bisküvi,Marka-C,True
2025-01-27,M06,U009,11,27,133.04,False,Atıştırmalık,Bisküvi,Marka-C,False
2025-01-28,M06,U009,12,15,133.04,False,Atıştırmalık,Bisküvi,Marka-C,False
2025-01-29,M06,U009,14,68,133.04,False,Atıştırmalık,Bisküvi,Marka-C,False
2025-01-30,M06,U009,8,60,133.04,False,Atıştırmalık,Bisküvi,Marka-C,False
2025-01-31,M06,U009,17,43,133.04,False,Atıştırmalık,Bisküvi,Marka-C,False
2025-02-01,M06,U009,11,32,133.04,False,Atıştırmalık,Bisküvi,Marka-C,False
2025-02-02,M06,U009,13,68,133.04,False,Atıştırmalık,Bisküvi,Marka-C,False
2025-02-03,M06,U009,14,54,133.04,False,Atıştırmalık,Bisküvi,Marka-C,False
2025-02-04,M06,U009,9,45,133.04,False,Atıştırmalık,Bisküvi,Marka-C,False
2025-02-05,M06,U009,12,33,133.04,False,Atıştırmalık,Bisküvi,Marka-C,False
2025-02-06,M06,U009,18,55,133.04,False,Atıştırmalık,Bisküvi,Marka-C,False
2025-02-07,M06,U009,12,43,133.04,False,Atıştırmalık,Bisküvi,Marka-C,False
2025-02-08,M06,U009,22,21,106.43,False,Atıştırmalık,Bisküvi,Marka-C,True
2025-02-09,M06,U009,12,9,133.04,False,Atıştırmalık,Bisküvi,Marka-C,False
2025-02-10,M06,U009,12,60,133.04,False,Atıştırmalık,Bisküvi,Marka-C,False
2025-02-11,M06,U009,11,49,133.04,False,Atıştırmalık,Bisküvi,Marka-C,False
2025-02-12,M06,U009,11,38,133.04,False,Atıştırmalık,Bisküvi,Marka-C,False
2025-02-13,M06,U009,17,21,113.08,False,Atıştırmalık,Bisküvi,Marka-C,True
2025-02-14,M06,U009,21,50,133.04,False,Atıştırmalık,Bisküvi,Marka-C,False
2025-02-15,M06,U009,18,32,133.04,False,Atıştırmalık,Bisküvi,Marka-C,False
2025-02-16,M06,U009,17,15,133.04,False,Atıştırmalık,Bisküvi,Marka-C,False
2025-02-17,M06,U009,15,0,133.04,True,Atıştırmalık,Bisküvi,Marka-C,False
2025-02-18,M06,U009,7,72,133.04,False,Atıştırmalık,Bisküvi,Marka-C,False
2025-02-19,M06,U009,14,58,133.04,False,Atıştırmalık,Bisküvi,Marka-C,False
2025-02-20,M06,U009,14,44,133.04,False,Atıştırmalık,Bisküvi,Marka-C,False
2025-02-21,M06,U009,11,33,133.04,False,Atıştırmalık,Bisküvi,Marka-C,False
2025-02-22,M06,U009,13,59,133.04,False,Atıştırmalık,Bisküvi,Marka-C,False
2025-02-23,M06,U009,18,41,133.04,False,Atıştırmalık,Bisküvi,Marka-C,False
2025-02-24,M06,U009,10,31,133.04,False,Atıştırmalık,Bisküvi,Marka-C,False
2025-02-25,M06,U009,11,20,133.04,False,Atıştırmalık,Bisküvi,Marka-C,False
2025-02-26,M06,U009,16,60,133.04,False,Atıştırmalık,Bisküvi,Marka-C,False
2025-02-27,M06,U009,15,45,133.04,False,Atıştırmalık,Bisküvi,Marka-C,False
2025-02-28,M06,U009,13,32,133.04,False,Atıştırmalık,Bisküvi,Marka-C,False
2025-03-01,M06,U009,13,19,133.04,False,Atıştırmalık,Bisküvi,Marka-C,False
2025-03-02,M06,U009,10,59,133.04,False,Atıştırmalık,Bisküvi,Marka-C,False
2025-03-03,M06,U009,13,46,133.04,False,Atıştırmalık,Bisküvi,Marka-C,False
2025-03-04,M06,U009,12,34,133.04,False,Atıştırmalık,Bisküvi,Marka-C,False
2025-03-05,M06,U009,9,25,133.04,False,Atıştırmalık,Bisküvi,Marka-C,False
2025-03-06,M06,U009,9,66,133.04,False,Atıştırmalık,Bisküvi,Marka-C,False
2025-03-07,M06,U009,14,52,133.04,False,Atıştırmalık,Bisküvi,Marka-C,False
2025-03-08,M06,U009,19,33,133.04,False,Atıştırmalık,Bisküvi,Marka-C,False
2025-03-09,M06,U009,21,12,133.04,False,Atıştırmalık,Bisküvi,Marka-C,False
2025-03-10,M06,U009,13,56,133.04,False,Atıştırmalık,Bisküvi,Marka-C,False
2025-03-11,M06,U009,13,43,133.04,False,Atıştırmalık,Bisküvi,Marka-C,False
2025-03-12,M06,U009,10,33,133.04,False,Atıştırmalık,Bisküvi,Marka-C,False
2025-03-13,M06,U009,11,22,133.04,False,Atıştırmalık,Bisküvi,Marka-C,False
2025-03-14,M06,U009,10,72,133.04,False,Atıştırmalık,Bisküvi,Marka-C,False
2025-03-15,M06,U009,10,62,133.04,False,Atıştırmalık,Bisküvi,Marka-C,False
2025-03-16,M06,U009,15,47,133.04,False,Atıştırmalık,Bisküvi,Marka-C,False
2025-03-17,M06,U009,16,31,106.43,False,Atıştırmalık,Bisküvi,Marka-C,True
2025-03-18,M06,U009,19,62,119.74,False,Atıştırmalık,Bisküvi,Marka-C,True
2025-03-19,M06,U009,12,50,133.04,False,Atıştırmalık,Bisküvi,Marka-C,False
2025-03-20,M06,U009,13,37,133.04,False,Atıştırmalık,Bisküvi,Marka-C,False
2025-03-21,M06,U009,10,27,133.04,False,Atıştırmalık,Bisküvi,Marka-C,False
2025-03-22,M06,U009,20,49,133.04,False,Atıştırmalık,Bisküvi,Marka-C,False
2025-03-23,M06,U009,10,39,133.04,False,Atıştırmalık,Bisküvi,Marka-C,False
2025-03-24,M06,U009,15,24,113.08,False,Atıştırmalık,Bisküvi,Marka-C,True
2025-03-25,M06,U009,21,3,106.43,False,Atıştırmalık,Bisküvi,Marka-C,True
2025-03-26,M06,U009,14,56,133.04,False,Atıştırmalık,Bisküvi,Marka-C,False
2025-03-27,M06,U009,9,47,133.04,False,Atıştırmalık,Bisküvi,Marka-C,False
2025-03-28,M06,U009,13,34,133.04,False,Atıştırmalık,Bisküvi,Marka-C,False
2025-03-29,M06,U009,17,17,133.04,False,Atıştırmalık,Bisküvi,Marka-C,False
2025-03-30,M06,U009,12,58,133.04,False,Atıştırmalık,Bisküvi,Marka-C,False
2025-03-31,M06,U009,15,43,133.04,False,Atıştırmalık,Bisküvi,Marka-C,False
2025-04-01,M06,U009,22,21,106.43,False,Atıştırmalık,Bisküvi,Marka-C,True
2025-04-02,M06,U009,15,6,133.04,False,Atıştırmalık,Bisküvi,Marka-C,False
2025-04-03,M06,U009,12,63,133.04,False,Atıştırmalık,Bisküvi,Marka-C,False
2025-04-04,M06,U009,14,49,133.04,False,Atıştırmalık,Bisküvi,Marka-C,False
2025-04-05,M06,U009,11,38,133.04,False,Atıştırmalık,Bisküvi,Marka-C,False
2025-04-06,M06,U009,11,27,133.04,False,Atıştırmalık,Bisküvi,Marka-C,False
2025-04-07,M06,U009,13,56,119.74,False,Atıştırmalık,Bisküvi,Marka-C,True
2025-04-08,M06,U009,20,36,133.04,False,Atıştırmalık,Bisküvi,Marka-C,False
2025-04-09,M06,U009,11,25,133.04,False,Atıştırmalık,Bisküvi,Marka-C,False
2025-04-10,M06,U009,10,15,133.04,False,Atıştırmalık,Bisküvi,Marka-C,False
2025-04-11,M06,U009,15,0,133.04,True,Atıştırmalık,Bisküvi,Marka-C,False
2025-04-12,M06,U009,0,0,133.04,True,Atıştırmalık,Bisküvi,Marka-C,False
2025-04-13,M06,U009,0,0,133.04,True,Atıştırmalık,Bisküvi,Marka-C,False
2025-04-14,M06,U009,0,0,133.04,True,Atıştırmalık,Bisküvi,Marka-C,False
2025-04-15,M06,U009,11,57,133.04,False,Atıştırmalık,Bisküvi,Marka-C,False
2025-04-16,M06,U009,10,47,133.04,False,Atıştırmalık,Bisküvi,Marka-C,False
2025-04-17,M06,U009,15,32,133.04,False,Atıştırmalık,Bisküvi,Marka-C,False
2025-04-18,M06,U009,11,21,133.04,False,Atıştırmalık,Bisküvi,Marka-C,False
2025-04-19,M06,U009,13,58,133.04,False,Atıştırmalık,Bisküvi,Marka-C,False
2025-04-20,M06,U009,20,38,133.04,False,Atıştırmalık,Bisküvi,Marka-C,False
2025-04-21,M06,U009,9,29,133.04,False,Atıştırmalık,Bisküvi,Marka-C,False
2025-04-22,M06,U009,13,16,133.04,False,Atıştırmalık,Bisküvi,Marka-C,False
2025-04-23,M06,U009,24,45,133.04,False,Atıştırmalık,Bisküvi,Marka-C,False
2025-04-24,M06,U009,20,25,106.43,False,Atıştırmalık,Bisküvi,Marka-C,True
2025-04-25,M06,U009,9,16,133.04,False,Atıştırmalık,Bisküvi,Marka-C,False
2025-04-26,M06,U009,16,0,133.04,True,Atıştırmalık,Bisküvi,Marka-C,False
2025-04-27,M06,U009,16,65,133.04,False,Atıştırmalık,Bisküvi,Marka-C,False
2025-04-28,M06,U009,14,51,133.04,False,Atıştırmalık,Bisküvi,Marka-C,False
2025-04-29,M06,U009,22,29,113.08,False,Atıştırmalık,Bisküvi,Marka-C,True
2025-04-30,M06,U009,7,22,133.04,False,Atıştırmalık,Bisküvi,Marka-C,False
2025-05-01,M06,U009,11,62,133.04,False,Atıştırmalık,Bisküvi,Marka-C,False
2025-05-02,M06,U009,11,51,133.04,False,Atıştırmalık,Bisküvi,Marka-C,False
2025-05-03,M06,U009,15,36,133.04,False,Atıştırmalık,Bisküvi,Marka-C,False
2025-05-04,M06,U009,21,15,133.04,False,Atıştırmalık,Bisküvi,Marka-C,False
