Tarih,Magaza_ID,Urun_ID,Baslangic_Stoku,Planlanan_Sevkiyat,Birim_Fiyat,Promosyon_Flag,Bolge,Tedarik_Suresi_Gun,Beklenen_Giris_Tarihi,Dagitilabilir_Depo_Stogu,Magaza_Kapasitesi
2025-05-13,M04,U013,,0.0,176.68,False,İç Anadolu,6,2025-05-13,350,391.0
2025-05-14,M04,U013,,81.0,176.68,False,İç Anadolu,6,2025-05-14,350,121.0
2025-05-15,M04,U013,,0.0,176.68,False,İç Anadolu,6,2025-05-15,350,211.0
2025-05-16,M04,U013,,0.0,176.68,False,İç Anadolu,6,2025-05-16,350,198.0
2025-05-17,M04,U013,,0.0,176.68,False,İç Anadolu,6,2025-05-17,350,332.0
2025-05-18,M04,U013,,0.0,176.68,False,İç Anadolu,6,2025-05-18,350,175.0
2025-05-19,M04,U013,,0.0,176.68,False,İç Anadolu,6,2025-05-19,350,273.0
2025-05-20,M04,U013,,0.0,176.68,False,İç Anadolu,6,2025-05-20,350,226.0
2025-05-07,M04,U014,0.0,37.0,115.91,False,İç Anadolu,6,2025-05-07,528,371.0
2025-05-08,M04,U014,,0.0,115.91,False,İç Anadolu,6,2025-05-08,528,381.0
2025-05-09,M04,U014,,0.0,115.91,False,İç Anadolu,6,2025-05-09,528,265.0
2025-05-10,M04,U014,,0.0,115.91,False,İç Anadolu,6,2025-05-10,528,346.0
2025-05-11,M04,U014,,0.0,115.91,False,İç Anadolu,6,2025-05-11,528,199.0
2025-05-12,M04,U014,,0.0,115.91,False,İç Anadolu,6,2025-05-12,528,315.0
2025-05-13,M04,U014,,39.0,115.91,False,İç Anadolu,6,2025-05-14,528,216.0
2025-05-14,M04,U014,,0.0,98.52,True,İç Anadolu,6,2025-05-14,528,202.0
2025-05-15,M04,U014,,0.0,115.91,False,İç Anadolu,6,2025-05-15,528,133.0
2025-05-16,M04,U014,,0.0,115.91,False,İç Anadolu,6,2025-05-16,528,292.0
2025-05-17,M04,U014,,0.0,115.91,False,İç Anadolu,6,2025-05-17,528,152.0
2025-05-18,M04,U014,,0.0,115.91,False,İç Anadolu,6,2025-05-18,528,183.0
2025-05-19,M04,U014,,0.0,115.91,False,İç Anadolu,6,2025-05-19,528,113.0
2025-05-20,M04,U014,,0.0,115.91,False,İç Anadolu,6,2025-05-20,528,196.0
2025-05-07,M04,U015,0.0,0.0,54.99,False,İç Anadolu,10,2025-05-07,175,184.0
2025-05-08,M04,U015,,0.0,54.99,False,İç Anadolu,10,2025-05-08,175,230.0
2025-05-09,M04,U015,,0.0,54.99,False,İç Anadolu,10,2025-05-09,175,370.0
2025-05-10,M04,U015,,0.0,54.99,False,İç Anadolu,10,2025-05-10,175,376.0
2025-05-11,M04,U015,,161.0,54.99,False,İç Anadolu,10,2025-05-11,175,364.0
2025-05-12,M04,U015,,0.0,54.99,False,İç Anadolu,10,2025-05-12,175,284.0
2025-05-13,M04,U015,,0.0,54.99,False,İç Anadolu,10,2025-05-13,175,235.0
2025-05-14,M04,U015,,0.0,54.99,False,İç Anadolu,10,2025-05-14,175,152.0
2025-05-15,M04,U015,,0.0,54.99,False,İç Anadolu,10,2025-05-15,175,164.0
2025-05-16,M04,U015,,160.0,54.99,False,İç Anadolu,10,2025-05-18,175,385.0
2025-05-17,M04,U015,,0.0,54.99,False,İç Anadolu,10,2025-05-17,175,311.0
2025-05-18,M04,U015,,0.0,54.99,False,İç Anadolu,10,2025-05-18,175,371.0
2025-05-19,M04,U015,,0.0,54.99,False,İç Anadolu,10,2025-05-19,175,124.0
2025-05-20,M04,U015,,0.0,54.99,False,İç Anadolu,10,2025-05-20,175,120.0
2025-05-07,M04,U016,176.0,0.0,170.13,False,İç Anadolu,5,2025-05-07,205,559.0
2025-05-08,M04,U016,,0.0,170.13,False,İç Anadolu,5,2025-05-08,205,366.0
2025-05-09,M04,U016,,146.0,170.13,False,İç Anadolu,5,2025-05-11,205,277.0
2025-05-10,M04,U016,,0.0,170.13,False,İç Anadolu,5,2025-05-10,205,511.0
2025-05-11,M04,U016,,0.0,170.13,False,İç Anadolu,5,2025-05-11,205,530.0
2025-05-12,M04,U016,,0.0,170.13,False,İç Anadolu,5,2025-05-12,205,440.0
2025-05-13,M04,U016,,0.0,170.13,False,İç Anadolu,5,2025-05-13,205,343.0
2025-05-14,M04,U016,,0.0,170.13,False,İç Anadolu,5,2025-05-14,205,276.0
2025-05-15,M04,U016,,0.0,170.13,False,İç Anadolu,5,2025-05-15,205,565.0
2025-05-16,M04,U016,,0.0,170.13,False,İç Anadolu,5,2025-05-16,205,520.0
2025-05-17,M04,U016,,215.0,170.13,False,İç Anadolu,5,2025-05-17,205,380.0
2025-05-18,M04,U016,,0.0,170.13,False,İç Anadolu,5,2025-05-18,205,499.0
2025-05-19,M04,U016,,0.0,153.12,True,İç Anadolu,5,2025-05-19,205,291.0
2025-05-20,M04,U016,,0.0,170.13,False,İç Anadolu,5,2025-05-20,205,309.0
2025-05-07,M04,U017,0.0,120.0,88.44,False,İç Anadolu,3,2025-05-07,619,235.0
2025-05-08,M04,U017,,0.0,88.44,False,İç Anadolu,3,2025-05-08,619,120.0
2025-05-09,M04,U017,,0.0,88.44,False,İç Anadolu,3,2025-05-09,619,217.0
2025-05-10,M04,U017,,0.0,88.44,False,İç Anadolu,3,2025-05-10,619,236.0
2025-05-11,M04,U017,,0.0,88.44,False,İç Anadolu,3,2025-05-11,619,182.0
2025-05-12,M04,U017,,0.0,88.44,False,İç Anadolu,3,2025-05-12,619,190.0
2025-05-13,M04,U017,,0.0,88.44,False,İç Anadolu,3,2025-05-13,619,212.0
2025-05-14,M04,U017,,137.0,88.44,False,İç Anadolu,3,2025-05-16,619,128.0
2025-05-15,M04,U017,,0.0,88.44,False,İç Anadolu,3,2025-05-15,619,237.0
2025-05-16,M04,U017,,0.0,88.44,False,İç Anadolu,3,2025-05-16,619,302.0
2025-05-17,M04,U017,,0.0,88.44,False,İç Anadolu,3,2025-05-17,619,322.0
2025-05-18,M04,U017,,0.0,88.44,False,İç Anadolu,3,2025-05-18,619,301.0
2025-05-19,M04,U017,,0.0,88.44,False,İç Anadolu,3,2025-05-19,619,326.0
2025-05-20,M04,U017,,0.0,75.17,True,İç Anadolu,3,2025-05-20,619,199.0
2025-05-07,M04,U018,14.0,0.0,116.46,False,İç Anadolu,3,2025-05-07,424,215.0
2025-05-08,M04,U018,,0.0,116.46,False,İç Anadolu,3,2025-05-08,424,387.0
2025-05-09,M04,U018,,0.0,116.46,False,İç Anadolu,3,2025-05-09,424,178.0
2025-05-10,M04,U018,,0.0,116.46,False,İç Anadolu,3,2025-05-10,424,242.0
2025-05-11,M04,U018,,0.0,116.46,False,İç Anadolu,3,2025-05-11,424,400.0
2025-05-12,M04,U018,,0.0,116.46,False,İç Anadolu,3,2025-05-12,424,179.0
2025-05-13,M04,U018,,94.0,116.46,False,İç Anadolu,3,2025-05-14,424,284.0
2025-05-14,M04,U018,,0.0,116.46,False,İç Anadolu,3,2025-05-14,424,271.0
2025-05-15,M04,U018,,0.0,116.46,False,İç Anadolu,3,2025-05-15,424,319.0
2025-05-16,M04,U018,,0.0,116.46,False,İç Anadolu,3,2025-05-16,424,393.0
2025-05-17,M04,U018,,0.0,116.46,False,İç Anadolu,3,2025-05-17,424,205.0
2025-05-18,M04,U018,,0.0,104.81,True,İç Anadolu,3,2025-05-18,424,396.0
2025-05-19,M04,U018,,93.0,116.46,False,İç Anadolu,3,2025-05-21,424,138.0
2025-05-20,M04,U018,,0.0,116.46,False,İç Anadolu,3,2025-05-20,424,194.0
2025-05-07,M05,U001,122.0,0.0,175.82,False,Akdeniz,3,2025-05-07,168,426.0
2025-05-08,M05,U001,,0.0,175.82,False,Akdeniz,3,2025-05-08,168,253.0
2025-05-09,M05,U001,,94.0,175.82,False,Akdeniz,3,2025-05-11,168,304.0
2025-05-10,M05,U001,,0.0,175.82,False,Akdeniz,3,2025-05-10,168,491.0
2025-05-11,M05,U001,,0.0,175.82,False,Akdeniz,3,2025-05-11,168,279.0
2025-05-12,M05,U001,,0.0,175.82,False,Akdeniz,3,2025-05-12,168,455.0
2025-05-13,M05,U001,,142.0,175.82,False,Akdeniz,3,2025-05-13,168,406.0
2025-05-14,M05,U001,,0.0,175.82,False,Akdeniz,3,2025-05-14,168,335.0
2025-05-15,M05,U001,,0.0,175.82,False,Akdeniz,3,2025-05-15,168,310.0
2025-05-16,M05,U001,,0.0,175.82,False,Akdeniz,3,2025-05-16,168,496.0
2025-05-17,M05,U001,,85.0,175.82,False,Akdeniz,3,2025-05-19,168,342.0
2025-05-18,M05,U001,,0.0,175.82,False,Akdeniz,3,2025-05-18,168,489.0
2025-05-19,M05,U001,,0.0,175.82,False,Akdeniz,3,2025-05-19,168,334.0
2025-05-20,M05,U001,,0.0,175.82,False,Akdeniz,3,2025-05-20,168,411.0
2025-05-07,M05,U002,0.0,219.0,192.33,False,Akdeniz,4,2025-05-09,861,155.0
2025-05-08,M05,U002,,0.0,192.33,False,Akdeniz,4,2025-05-08,861,246.0
2025-05-09,M05,U002,,0.0,192.33,False,Akdeniz,4,2025-05-09,861,106.0
2025-05-10,M05,U002,,0.0,192.33,False,Akdeniz,4,2025-05-10,861,225.0
2025-05-11,M05,U002,,0.0,192.33,False,Akdeniz,4,2025-05-11,861,154.0
2025-05-12,M05,U002,,0.0,163.48,True,Akdeniz,4,2025-05-12,861,178.0
2025-05-13,M05,U002,,234.0,192.33,False,Akdeniz,4,2025-05-15,861,324.0
2025-05-14,M05,U002,,0.0,192.33,False,Akdeniz,4,2025-05-14,861,263.0
2025-05-15,M05,U002,,0.0,192.33,False,Akdeniz,4,2025-05-15,861,367.0
2025-05-16,M05,U002,,0.0,192.33,False,Akdeniz,4,2025-05-16,861,184.0
2025-05-17,M05,U002,,0.0,173.1,True,Akdeniz,4,2025-05-17,861,321.0
2025-05-18,M05,U002,,0.0,192.33,False,Akdeniz,4,2025-05-18,861,325.0
2025-05-19,M05,U002,,226.0,192.33,False,Akdeniz,4,2025-05-19,861,373.0
2025-05-20,M05,U002,,0.0,192.33,False,Akdeniz,4,2025-05-20,861,243.0
2025-05-07,M05,U003,0.0,0.0,43.26,False,Akdeniz,3,2025-05-07,777,222.0
2025-05-08,M05,U003,,0.0,43.26,False,Akdeniz,3,2025-05-08,777,121.0
2025-05-09,M05,U003,,0.0,43.26,False,Akdeniz,3,2025-05-09,777,181.0
2025-05-10,M05,U003,,0.0,43.26,False,Akdeniz,3,2025-05-10,777,119.0
2025-05-11,M05,U003,,0.0,43.26,False,Akdeniz,3,2025-05-11,777,142.0
2025-05-12,M05,U003,,0.0,43.26,False,Akdeniz,3,2025-05-12,777,129.0
2025-05-13,M05,U003,,0.0,43.26,False,Akdeniz,3,2025-05-13,777,261.0
2025-05-14,M05,U003,,0.0,43.26,False,Akdeniz,3,2025-05-14,777,335.0
2025-05-15,M05,U003,,0.0,43.26,False,Akdeniz,3,2025-05-15,777,245.0
2025-05-16,M05,U003,,0.0,43.26,False,Akdeniz,3,2025-05-16,777,151.0
2025-05-17,M05,U003,,0.0,43.26,False,Akdeniz,3,2025-05-17,777,207.0
2025-05-18,M05,U003,,0.0,43.26,False,Akdeniz,3,2025-05-18,777,237.0
2025-05-19,M05,U003,,0.0,43.26,False,Akdeniz,3,2025-05-19,777,270.0
2025-05-20,M05,U003,,0.0,43.26,False,Akdeniz,3,2025-05-20,777,225.0
2025-05-07,M05,U004,195.0,0.0,173.32,False,Akdeniz,4,2025-05-07,602,588.0
2025-05-08,M05,U004,,0.0,173.32,False,Akdeniz,4,2025-05-08,602,414.0
2025-05-09,M05,U004,,0.0,173.32,False,Akdeniz,4,2025-05-09,602,336.0
2025-05-10,M05,U004,,0.0,173.32,False,Akdeniz,4,2025-05-10,602,459.0
2025-05-11,M05,U004,,0.0,173.32,False,Akdeniz,4,2025-05-11,602,408.0
2025-05-12,M05,U004,,0.0,173.32,False,Akdeniz,4,2025-05-12,602,591.0
2025-05-13,M05,U004,,0.0,173.32,False,Akdeniz,4,2025-05-13,602,564.0
2025-05-14,M05,U004,,0.0,173.32,False,Akdeniz,4,2025-05-14,602,331.0
2025-05-15,M05,U004,,0.0,155.99,True,Akdeniz,4,2025-05-15,602,487.0
2025-05-16,M05,U004,,244.0,173.32,False,Akdeniz,4,2025-05-17,602,548.0
2025-05-17,M05,U004,,0.0,173.32,False,Akdeniz,4,2025-05-17,602,459.0
2025-05-18,M05,U004,,0.0,173.32,False,Akdeniz,4,2025-05-18,602,520.0
2025-05-19,M05,U004,,0.0,173.32,False,Akdeniz,4,2025-05-19,602,479.0
2025-05-20,M05,U004,,0.0,173.32,False,Akdeniz,4,2025-05-20,602,543.0
2025-05-07,M05,U005,0.0,0.0,49.88,False,Akdeniz,9,2025-05-07,667,287.0
2025-05-08,M05,U005,,0.0,49.88,False,Akdeniz,9,2025-05-08,667,368.0
2025-05-09,M05,U005,,0.0,49.88,False,Akdeniz,9,2025-05-09,667,253.0
2025-05-10,M05,U005,,0.0,49.88,False,Akdeniz,9,2025-05-10,667,290.0
2025-05-11,M05,U005,,0.0,49.88,False,Akdeniz,9,2025-05-11,667,211.0
2025-05-12,M05,U005,,0.0,49.88,False,Akdeniz,9,2025-05-12,667,288.0
2025-05-13,M05,U005,,0.0,49.88,False,Akdeniz,9,2025-05-13,667,371.0
2025-05-14,M05,U005,,0.0,49.88,False,Akdeniz,9,2025-05-14,667,314.0
2025-05-15,M05,U005,,0.0,49.88,False,Akdeniz,9,2025-05-15,667,190.0
2025-05-16,M05,U005,,0.0,49.88,False,Akdeniz,9,2025-05-16,667,173.0
2025-05-17,M05,U005,,0.0,49.88,False,Akdeniz,9,2025-05-17,667,337.0
2025-05-18,M05,U005,,0.0,49.88,False,Akdeniz,9,2025-05-18,667,106.0
2025-05-19,M05,U005,,133.0,49.88,False,Akdeniz,9,2025-05-21,667,130.0
2025-05-20,M05,U005,,0.0,49.88,False,Akdeniz,9,2025-05-20,667,188.0
2025-05-07,M05,U006,0.0,0.0,87.49,True,Akdeniz,6,2025-05-07,575,335.0
2025-05-08,M05,U006,,0.0,97.21,False,Akdeniz,6,2025-05-08,575,329.0
2025-05-09,M05,U006,,0.0,97.21,False,Akdeniz,6,2025-05-09,575,101.0
2025-05-10,M05,U006,,0.0,77.77,True,Akdeniz,6,2025-05-10,575,161.0
2025-05-11,M05,U006,,0.0,77.77,True,Akdeniz,6,2025-05-11,575,148.0
2025-05-12,M05,U006,,0.0,97.21,False,Akdeniz,6,2025-05-12,575,181.0
2025-05-13,M05,U006,,0.0,97.21,False,Akdeniz,6,2025-05-13,575,325.0
2025-05-14,M05,U006,,265.0,97.21,False,Akdeniz,6,2025-05-16,575,352.0
2025-05-15,M05,U006,,0.0,97.21,False,Akdeniz,6,2025-05-15,575,157.0
2025-05-16,M05,U006,,0.0,97.21,False,Akdeniz,6,2025-05-16,575,259.0
2025-05-17,M05,U006,,0.0,97.21,False,Akdeniz,6,2025-05-17,575,250.0
2025-05-18,M05,U006,,0.0,97.21,False,Akdeniz,6,2025-05-18,575,368.0
2025-05-19,M05,U006,,0.0,97.21,False,Akdeniz,6,2025-05-19,575,325.0
2025-05-20,M05,U006,,0.0,97.21,False,Akdeniz,6,2025-05-20,575,256.0
2025-05-07,M05,U007,0.0,199.0,150.45,False,Akdeniz,2,2025-05-08,159,252.0
2025-05-08,M05,U007,,0.0,150.45,False,Akdeniz,2,2025-05-08,159,336.0
2025-05-09,M05,U007,,0.0,150.45,False,Akdeniz,2,2025-05-09,159,290.0
2025-05-10,M05,U007,,0.0,150.45,False,Akdeniz,2,2025-05-10,159,100.0
2025-05-11,M05,U007,,0.0,150.45,False,Akdeniz,2,2025-05-11,159,353.0
2025-05-12,M05,U007,,0.0,150.45,False,Akdeniz,2,2025-05-12,159,236.0
2025-05-13,M05,U007,,185.0,150.45,False,Akdeniz,2,2025-05-14,159,230.0
2025-05-14,M05,U007,,0.0,150.45,False,Akdeniz,2,2025-05-14,159,294.0
2025-05-15,M05,U007,,0.0,150.45,False,Akdeniz,2,2025-05-15,159,372.0
2025-05-16,M05,U007,,0.0,150.45,False,Akdeniz,2,2025-05-16,159,309.0
2025-05-17,M05,U007,,0.0,150.45,False,Akdeniz,2,2025-05-17,159,291.0
2025-05-18,M05,U007,,0.0,150.45,False,Akdeniz,2,2025-05-18,159,129.0
2025-05-19,M05,U007,,0.0,150.45,False,Akdeniz,2,2025-05-19,159,180.0
2025-05-20,M05,U007,,0.0,150.45,False,Akdeniz,2,2025-05-20,159,393.0
2025-05-07,M05,U008,66.0,0.0,111.37,False,Akdeniz,5,2025-05-07,589,311.0
2025-05-08,M05,U008,,0.0,94.66,True,Akdeniz,5,2025-05-08,589,441.0
2025-05-09,M05,U008,,0.0,111.37,False,Akdeniz,5,2025-05-09,589,195.0
2025-05-10,M05,U008,,0.0,111.37,False,Akdeniz,5,2025-05-10,589,381.0
2025-05-11,M05,U008,,0.0,111.37,False,Akdeniz,5,2025-05-11,589,280.0
2025-05-12,M05,U008,,0.0,111.37,False,Akdeniz,5,2025-05-12,589,321.0
2025-05-13,M05,U008,,112.0,111.37,False,Akdeniz,5,2025-05-14,589,249.0
2025-05-14,M05,U008,,0.0,111.37,False,Akdeniz,5,2025-05-14,589,351.0
2025-05-15,M05,U008,,0.0,100.23,True,Akdeniz,5,2025-05-15,589,208.0
2025-05-16,M05,U008,,0.0,111.37,False,Akdeniz,5,2025-05-16,589,208.0
2025-05-17,M05,U008,,127.0,111.37,False,Akdeniz,5,2025-05-18,589,441.0
2025-05-18,M05,U008,,0.0,111.37,False,Akdeniz,5,2025-05-18,589,386.0
2025-05-19,M05,U008,,0.0,111.37,False,Akdeniz,5,2025-05-19,589,379.0
2025-05-20,M05,U008,,0.0,111.37,False,Akdeniz,5,2025-05-20,589,362.0
2025-05-07,M05,U009,0.0,58.0,133.04,False,Akdeniz,4,2025-05-08,594,397.0
2025-05-08,M05,U009,,0.0,133.04,False,Akdeniz,4,2025-05-08,594,323.0
2025-05-09,M05,U009,,0.0,133.04,False,Akdeniz,4,2025-05-09,594,346.0
2025-05-10,M05,U009,,0.0,133.04,False,Akdeniz,4,2025-05-10,594,351.0
2025-05-11,M05,U009,,0.0,133.04,False,Akdeniz,4,2025-05-11,594,230.0
2025-05-12,M05,U009,,0.0,133.04,False,Akdeniz,4,2025-05-12,594,339.0
2025-05-13,M05,U009,,58.0,133.04,False,Akdeniz,4,2025-05-13,594,239.0
2025-05-14,M05,U009,,0.0,133.04,False,Akdeniz,4,2025-05-14,594,144.0
2025-05-15,M05,U009,,0.0,133.04,False,Akdeniz,4,2025-05-15,594,215.0
2025-05-16,M05,U009,,0.0,133.04,False,Akdeniz,4,2025-05-16,594,129.0
2025-05-17,M05,U009,,0.0,133.04,False,Akdeniz,4,2025-05-17,594,194.0
2025-05-18,M05,U009,,0.0,106.43,True,Akdeniz,4,2025-05-18,594,306.0
2025-05-19,M05,U009,,54.0,133.04,False,Akdeniz,4,2025-05-19,594,240.0
2025-05-20,M05,U009,,0.0,133.04,False,Akdeniz,4,2025-05-20,594,143.0
2025-05-07,M05,U010,101.0,0.0,186.29,False,Akdeniz,7,2025-05-07,492,360.0
2025-05-08,M05,U010,,0.0,186.29,False,Akdeniz,7,2025-05-08,492,342.0
2025-05-09,M05,U010,,0.0,186.29,False,Akdeniz,7,2025-05-09,492,227.0
2025-05-10,M05,U010,,0.0,167.66,True,Akdeniz,7,2025-05-10,492,223.0
2025-05-11,M05,U010,,0.0,186.29,False,Akdeniz,7,2025-05-11,492,299.0
2025-05-12,M05,U010,,0.0,186.29,False,Akdeniz,7,2025-05-12,492,474.0
2025-05-13,M05,U010,,0.0,158.35,True,Akdeniz,7,2025-05-13,492,480.0
2025-05-14,M05,U010,,0.0,186.29,False,Akdeniz,7,2025-05-14,492,284.0
2025-05-15,M05,U010,,0.0,158.35,True,Akdeniz,7,2025-05-15,492,304.0
2025-05-16,M05,U010,,122.0,186.29,False,Akdeniz,7,2025-05-17,492,402.0
2025-05-17,M05,U010,,0.0,167.66,True,Akdeniz,7,2025-05-17,492,444.0
2025-05-18,M05,U010,,0.0,186.29,False,Akdeniz,7,2025-05-18,492,315.0
2025-05-19,M05,U010,,0.0,186.29,False,Akdeniz,7,2025-05-19,492,392.0
2025-05-20,M05,U010,,0.0,186.29,False,Akdeniz,7,2025-05-20,492,412.0
2025-05-07,M05,U011,0.0,107.0,172.73,False,Akdeniz,9,2025-05-08,753,392.0
2025-05-08,M05,U011,,0.0,172.73,False,Akdeniz,9,2025-05-08,753,339.0
2025-05-09,M05,U011,,0.0,172.73,False,Akdeniz,9,2025-05-09,753,148.0
2025-05-10,M05,U011,,0.0,172.73,False,Akdeniz,9,2025-05-10,753,376.0
2025-05-11,M05,U011,,0.0,172.73,False,Akdeniz,9,2025-05-11,753,328.0
2025-05-12,M05,U011,,0.0,172.73,False,Akdeniz,9,2025-05-12,753,168.0
2025-05-13,M05,U011,,0.0,172.73,False,Akdeniz,9,2025-05-13,753,241.0
2025-05-14,M05,U011,,123.0,172.73,False,Akdeniz,9,2025-05-16,753,374.0
2025-05-15,M05,U011,,0.0,172.73,False,Akdeniz,9,2025-05-15,753,102.0
2025-05-16,M05,U011,,0.0,172.73,False,Akdeniz,9,2025-05-16,753,252.0
2025-05-17,M05,U011,,0.0,172.73,False,Akdeniz,9,2025-05-17,753,247.0
2025-05-18,M05,U011,,0.0,172.73,False,Akdeniz,9,2025-05-18,753,375.0
2025-05-19,M05,U011,,0.0,172.73,False,Akdeniz,9,2025-05-19,753,364.0
2025-05-20,M05,U011,,0.0,172.73,False,Akdeniz,9,2025-05-20,753,135.0
2025-05-07,M05,U012,95.0,0.0,214.19,False,Akdeniz,2,2025-05-07,601,255.0
2025-05-08,M05,U012,,0.0,214.19,False,Akdeniz,2,2025-05-08,601,355.0
2025-05-09,M05,U012,,203.0,192.77,True,Akdeniz,2,2025-05-10,601,201.0
2025-05-10,M05,U012,,0.0,214.19,False,Akdeniz,2,2025-05-10,601,403.0
2025-05-11,M05,U012,,0.0,214.19,False,Akdeniz,2,2025-05-11,601,195.0
2025-05-12,M05,U012,,0.0,214.19,False,Akdeniz,2,2025-05-12,601,302.0
2025-05-13,M05,U012,,202.0,214.19,False,Akdeniz,2,2025-05-15,601,311.0
2025-05-14,M05,U012,,0.0,214.19,False,Akdeniz,2,2025-05-14,601,349.0
2025-05-15,M05,U012,,0.0,214.19,False,Akdeniz,2,2025-05-15,601,346.0
2025-05-16,M05,U012,,0.0,214.19,False,Akdeniz,2,2025-05-16,601,479.0
2025-05-17,M05,U012,,185.0,214.19,False,Akdeniz,2,2025-05-17,601,481.0
2025-05-18,M05,U012,,0.0,182.06,True,Akdeniz,2,2025-05-18,601,378.0
2025-05-19,M05,U012,,0.0,214.19,False,Akdeniz,2,2025-05-19,601,295.0
2025-05-20,M05,U012,,0.0,214.19,False,Akdeniz,2,2025-05-20,601,229.0
2025-05-07,M05,U013,0.0,103.0,176.68,False,Akdeniz,6,2025-05-08,350,150.0
2025-05-08,M05,U013,,0.0,176.68,False,Akdeniz,6,2025-05-08,350,126.0
2025-05-09,M05,U013,,0.0,150.18,True,Akdeniz,6,2025-05-09,350,146.0
2025-05-10,M05,U013,,0.0,176.68,False,Akdeniz,6,2025-05-10,350,396.0
2025-05-11,M05,U013,,0.0,176.68,False,Akdeniz,6,2025-05-11,350,181.0
2025-05-12,M05,U013,,0.0,176.68,False,Akdeniz,6,2025-05-12,350,362.0
2025-05-13,M05,U013,,0.0,176.68,False,Akdeniz,6,2025-05-13,350,313.0
2025-05-14,M05,U013,,0.0,176.68,False,Akdeniz,6,2025-05-14,350,144.0
2025-05-15,M05,U013,,0.0,176.68,False,Akdeniz,6,2025-05-15,350,168.0
2025-05-16,M05,U013,,0.0,176.68,False,Akdeniz,6,2025-05-16,350,368.0
2025-05-17,M05,U013,,0.0,176.68,False,Akdeniz,6,2025-05-17,350,313.0
2025-05-18,M05,U013,,0.0,159.01,True,Akdeniz,6,2025-05-18,350,139.0
2025-05-19,M05,U013,,103.0,176.68,False,Akdeniz,6,2025-05-19,350,287.0
2025-05-20,M05,U013,,0.0,176.68,False,Akdeniz,6,2025-05-20,350,266.0
2025-05-07,M05,U014,32.0,0.0,115.91,False,Akdeniz,6,2025-05-07,528,283.0
2025-05-08,M05,U014,,0.0,115.91,False,Akdeniz,6,2025-05-08,528,297.0
2025-05-09,M05,U014,,0.0,115.91,False,Akdeniz,6,2025-05-09,528,178.0
2025-05-10,M05,U014,,0.0,115.91,False,Akdeniz,6,2025-05-10,528,379.0
2025-05-11,M05,U014,,46.0,115.91,False,Akdeniz,6,2025-05-12,528,431.0
2025-05-12,M05,U014,,0.0,115.91,False,Akdeniz,6,2025-05-12,528,286.0
2025-05-13,M05,U014,,0.0,115.91,False,Akdeniz,6,2025-05-13,528,424.0
2025-05-14,M05,U014,,0.0,115.91,False,Akdeniz,6,2025-05-14,528,235.0
2025-05-15,M05,U014,,0.0,115.91,False,Akdeniz,6,2025-05-15,528,230.0
2025-05-16,M05,U014,,44.0,115.91,False,Akdeniz,6,2025-05-16,528,182.0
2025-05-17,M05,U014,,0.0,115.91,False,Akdeniz,6,2025-05-17,528,276.0
2025-05-18,M05,U014,,0.0,115.91,False,Akdeniz,6,2025-05-18,528,277.0
2025-05-19,M05,U014,,0.0,115.91,False,Akdeniz,6,2025-05-19,528,253.0
2025-05-20,M05,U014,,0.0,115.91,False,Akdeniz,6,2025-05-20,528,405.0
2025-05-07,M05,U015,2.0,0.0,54.99,False,Akdeniz,10,2025-05-07,175,337.0
2025-05-08,M05,U015,,0.0,54.99,False,Akdeniz,10,2025-05-08,175,255.0
2025-05-09,M05,U015,,0.0,54.99,False,Akdeniz,10,2025-05-09,175,190.0
2025-05-10,M05,U015,,0.0,54.99,False,Akdeniz,10,2025-05-10,175,198.0
2025-05-11,M05,U015,,0.0,54.99,False,Akdeniz,10,2025-05-11,175,301.0
2025-05-12,M05,U015,,0.0,54.99,False,Akdeniz,10,2025-05-12,175,243.0
2025-05-13,M05,U015,,205.0,54.99,False,Akdeniz,10,2025-05-15,175,391.0
2025-05-14,M05,U015,,0.0,49.49,True,Akdeniz,10,2025-05-14,175,143.0
2025-05-15,M05,U015,,0.0,54.99,False,Akdeniz,10,2025-05-15,175,105.0
2025-05-16,M05,U015,,0.0,54.99,False,Akdeniz,10,2025-05-16,175,217.0
2025-05-17,M05,U015,,0.0,54.99,False,Akdeniz,10,2025-05-17,175,146.0
2025-05-18,M05,U015,,0.0,54.99,False,Akdeniz,10,2025-05-18,175,328.0
2025-05-19,M05,U015,,233.0,54.99,False,Akdeniz,10,2025-05-21,175,393.0
2025-05-20,M05,U015,,0.0,54.99,False,Akdeniz,10,2025-05-20,175,233.0
2025-05-07,M05,U016,223.0,0.0,170.13,False,Akdeniz,5,2025-05-07,205,331.0
2025-05-08,M05,U016,,0.0,170.13,False,Akdeniz,5,2025-05-08,205,577.0
2025-05-09,M05,U016,,0.0,170.13,False,Akdeniz,5,2025-05-09,205,528.0
2025-05-10,M05,U016,,0.0,170.13,False,Akdeniz,5,2025-05-10,205,461.0
2025-05-11,M05,U016,,0.0,170.13,False,Akdeniz,5,2025-05-11,205,448.0
2025-05-12,M05,U016,,0.0,170.13,False,Akdeniz,5,2025-05-12,205,449.0
2025-05-13,M05,U016,,0.0,170.13,False,Akdeniz,5,2025-05-13,205,576.0
2025-05-14,M05,U016,,0.0,170.13,False,Akdeniz,5,2025-05-14,205,605.0
2025-05-15,M05,U016,,0.0,136.1,True,Akdeniz,5,2025-05-15,205,508.0
2025-05-16,M05,U016,,235.0,144.61,True,Akdeniz,5,2025-05-17,205,503.0
